"","new_age","Alnus incana-type","Cyrilla racemiflora","Fraxinus undiff.","Nyssa","Asteroideae undiff.","Iva frutescens-type","Byrsonima","Carya","Taxodium","Xyris","Amaranthaceae undiff.","Myrica","Cupressaceae undiff.","Cyperaceae","Ambrosia-type","Pinus subg. Pinus","Quercus","Poaceae","Pinus undiff.","Acer saccharum-type","Ostrya/Carpinus","Ulmus","Vitis","Rhexia-type","Podocarpus","Polygonum polygamum-type","Betula","Celtis","Cephalanthus","Polygonum delopyrum-type","Ericaceae","Artemisia","Liquidambar","Pinus subg. Strobus","mimosoid clade","Polygonum fimbriatum-type","Rhus","Urticaceae undiff.","Populus","Chamaecyparis-type","Apiaceae","Salix","Tilia","Chamaecrista-type","Paronychia chartacea","Urtica-type","Trema","Acer rubrum","Gordonia","Chamaecrista fasciculata-type","Ranunculaceae undiff.","Ilex","Morus","Tillandsia","Ceratiola ericoides-type","Combretaceae/Melastomataceae undiff.","Acalypha-type","cf. Araliaceae","Urticalean Rosids undiff.","Fabaceae undiff.","Lechea","Orchidaceae","Taxus","Bursera","Platanus","Ledum-type","Cichorioideae","Bromeliaceae","Anacardiaceae undiff.","Impatiens","Phoradendron","Campanulaceae","Beta vulgaris-type","Froelichia-type","Abies","Dalea undiff.","Scrophulariaceae-type","cf. Physalis","Thalictrum","Dodonaea","Solanaceae undiff.","Dalea purpurea","cf. Hypericum","Lupinus-type","Paronychia americana","Eryngium-type","Sisyrinchium","Fagus","Myrtaceae undiff.","cf. Verbenaceae","Ludwigia-type","Gentianaceae undiff.","Pinaceae (vesiculate) undiff.","Rumex","Corylus","Ceanothus","Viburnum","Symplocos","Plantago","Caryophyllaceae","Ximenia","Osmanthus","Hedyosmum","Fraxinus pennsylvanica-type","Parthenocissus","Acer negundo-type","Brassicaceae undiff.","Dalea","Gomphrena-type","Lamiaceae","Xanthium","Fraxinus nigra-type","Polygalaceae","Dianthus-type","Arceuthobium/Loranthaceae","Sapindus","Piperaceae-type","Picea","Dalea candida-type","Sambucus","Sanguisorba","Cyclachaena xanthiifolia-type","Persicaria amphibia","Larix/Pseudotsuga","Rubiaceae undiff.","Onagraceae","Apocynum","Hedysarum","Saxifraga-type","Tsuga","Polygonum tenue-type","Berberidaceae","Zanthoxylum-type","Malvaceae","Avena-type","Acer undiff.","cf. Oxalis","Rosaceae undiff.","Clethra","Magnolia","cf. Weinmannia","Gentiana andrewsii-type","Rhamnaceae undiff.","Juglans nigra-type","Shepherdia canadensis","Trifolium repens-type","Brassica","Galium","Euphorbia","Solanum rostratum","Rutaceae undiff.","Cedrus","Engelhardia-type","Moraceae undiff.","Cistaceae"
"111",23728,0,0,0,0,0.0253164556962025,0.00632911392405063,0,0.0126582278481013,0,0,0.0379746835443038,0.00632911392405063,0.00949367088607595,0.0189873417721519,0.120253164556962,0.0316455696202532,0.10126582278481,0.0759493670886076,0.474683544303797,0,0.0126582278481013,0,0.00316455696202532,0,0,0.0158227848101266,0,0,0,0,0.00632911392405063,0,0.00316455696202532,0.00949367088607595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0,0,0,0.00949367088607595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316455696202532,0,0.00316455696202532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",24387,0,0,0,0,0.0130932896890344,0.00981996726677578,0,0.00654664484451719,0.00327332242225859,0,0.0458265139116203,0.00327332242225859,0.0130932896890344,0.0130932896890344,0.0949263502454992,0.0490998363338789,0.088379705400982,0.0458265139116203,0.53518821603928,0,0,0.0130932896890344,0,0,0,0.00654664484451719,0.00327332242225859,0,0,0,0.00327332242225859,0,0.00654664484451719,0.00654664484451719,0,0.00327332242225859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327332242225859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327332242225859,0,0,0,0,0,0,0.00327332242225859,0,0.00327332242225859,0,0,0,0,0,0.00654664484451719,0,0,0,0,0,0,0,0,0,0.00654664484451719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327332242225859,0.00327332242225859,0.00327332242225859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",24729,0.00336134453781513,0,0,0,0.0302521008403361,0.0134453781512605,0,0.0134453781512605,0,0.00336134453781513,0.0470588235294118,0.00672268907563025,0.00672268907563025,0.0134453781512605,0.107563025210084,0.0235294117647059,0.0672268907563025,0.0873949579831933,0.472268907563025,0,0.00672268907563025,0.0201680672268908,0.00336134453781513,0,0,0.0302521008403361,0,0.00336134453781513,0,0,0.0100840336134454,0.00336134453781513,0.00336134453781513,0,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0.00672268907563025,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",25033,0.00235017626321974,0,0,0,0.0446533490011751,0.0117508813160987,0,0.0376028202115159,0.00470035252643948,0,0.0470035252643948,0.00235017626321974,0.00470035252643948,0.00470035252643948,0.117508813160987,0.0188014101057579,0.072855464159812,0.063454759106933,0.529964747356052,0,0.00235017626321974,0.00470035252643948,0,0,0,0.0188014101057579,0,0,0,0,0.00235017626321974,0,0.00235017626321974,0,0,0.00235017626321974,0,0,0,0,0.00235017626321974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235017626321974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",25374.5,0.00472255017709563,0,0,0,0.0448642266824085,0.00708382526564345,0,0.0212514757969303,0,0,0.0330578512396694,0.00472255017709563,0.0165289256198347,0.0165289256198347,0.0731995277449823,0.051948051948052,0.0684769775678867,0.0708382526564345,0.531286894923259,0,0.00236127508854782,0,0,0,0,0.0118063754427391,0,0.00236127508854782,0.00236127508854782,0,0.00236127508854782,0.00236127508854782,0,0.00472255017709563,0,0.00236127508854782,0,0,0,0,0,0,0.00236127508854782,0,0,0,0,0,0,0.00236127508854782,0,0.00236127508854782,0,0,0,0,0,0,0.00236127508854782,0,0.00236127508854782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472255017709563,0,0,0,0,0,0,0,0,0,0,0.00236127508854782,0,0,0,0,0,0,0,0,0,0,0.00236127508854782,0,0,0,0,0,0,0,0,0,0,0,0,0.00118063754427391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236127508854782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",25759.5,0,0,0,0,0.0642768850432633,0.00741656365883807,0,0.00988875154511743,0,0,0.069221260815822,0.00247218788627936,0.0210135970333745,0.0123609394313968,0.138442521631644,0.0173053152039555,0.0741656365883807,0.0741656365883807,0.410383189122373,0,0.00494437577255871,0.0123609394313968,0,0,0,0.0173053152039555,0,0,0,0,0.0222496909765142,0,0.00247218788627936,0,0,0.00494437577255871,0,0,0,0,0,0,0,0,0.00247218788627936,0.00494437577255871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494437577255871,0,0,0,0,0,0,0.00247218788627936,0,0,0,0,0,0,0,0.0123609394313968,0,0,0,0,0,0,0,0,0,0.00247218788627936,0,0.00247218788627936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247218788627936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",26165,0.00995024875621891,0,0,0,0.0771144278606965,0.00995024875621891,0,0.0335820895522388,0,0,0.0746268656716418,0.00995024875621891,0.0211442786069652,0.0472636815920398,0.144278606965174,0,0.157960199004975,0.0696517412935323,0.165422885572139,0,0.0149253731343284,0.00248756218905473,0.00248756218905473,0.00248756218905473,0,0.0472636815920398,0,0,0,0,0.0323383084577114,0.00497512437810945,0,0,0,0.00497512437810945,0,0,0,0,0,0.00248756218905473,0,0,0,0.00497512437810945,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0.00497512437810945,0,0,0,0,0,0,0,0,0,0,0,0.00995024875621891,0,0,0,0.00248756218905473,0,0.00248756218905473,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0.00746268656716418,0,0,0,0,0,0.00248756218905473,0,0.00995024875621891,0,0.00497512437810945,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",26427,0.00503778337531486,0,0,0,0.0642317380352645,0.0302267002518892,0,0.0390428211586902,0,0.00251889168765743,0.0881612090680101,0.0100755667506297,0.00251889168765743,0.0377833753148615,0.265743073047859,0,0.157430730478589,0.0768261964735516,0.0755667506297229,0,0.00503778337531486,0.0100755667506297,0,0,0,0.035264483627204,0,0,0,0,0.0302267002518892,0.00251889168765743,0.00251889168765743,0,0,0.00755667506297229,0,0,0,0,0,0,0,0,0.00503778337531486,0,0.00251889168765743,0,0,0,0,0.00377833753148615,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0.0151133501259446,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100755667506297,0,0,0,0,0,0,0,0.00251889168765743,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",26682,0.00317965023847377,0,0,0,0.0349761526232114,0.00317965023847377,0,0.0572337042925278,0.00317965023847377,0.00317965023847377,0.0731319554848967,0.00317965023847377,0.0286168521462639,0.0222575516693164,0.21939586645469,0.00635930047694754,0.120826709062003,0.14308426073132,0.141494435612083,0,0.00635930047694754,0.0095389507154213,0,0,0,0.0349761526232114,0,0,0,0,0,0,0,0.00635930047694754,0,0.00635930047694754,0,0,0,0,0.00317965023847377,0,0,0,0.00317965023847377,0,0,0,0,0,0.00317965023847377,0.00635930047694754,0,0,0.0095389507154213,0,0,0,0,0,0.00317965023847377,0,0,0,0,0,0,0,0,0,0,0,0.00635930047694754,0,0,0,0,0,0.00317965023847377,0.00317965023847377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095389507154213,0,0,0,0,0,0,0,0.00635930047694754,0,0.00635930047694754,0,0.00317965023847377,0.00317965023847377,0,0,0,0,0,0,0,0,0,0,0,0.00317965023847377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",26940,0.00493827160493827,0,0,0,0.0740740740740741,0.0172839506172839,0,0.0197530864197531,0,0.00246913580246914,0.0938271604938272,0.0148148148148148,0.00987654320987654,0.0432098765432099,0.244444444444444,0,0.135802469135802,0.0962962962962963,0.0728395061728395,0,0.00246913580246914,0.0123456790123457,0.00740740740740741,0,0,0.037037037037037,0,0,0,0,0.037037037037037,0,0,0,0,0.00493827160493827,0,0,0,0,0.00493827160493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493827160493827,0,0,0,0,0,0.00246913580246914,0.00246913580246914,0,0,0,0,0,0,0,0,0,0,0.00493827160493827,0,0,0,0,0,0.00740740740740741,0,0,0,0.00246913580246914,0,0.00246913580246914,0,0,0,0,0,0,0,0,0.00987654320987654,0,0,0,0,0,0,0,0.0123456790123457,0,0.00493827160493827,0,0.00246913580246914,0.00246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493827160493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",27231,0.00614439324116743,0,0.00307219662058372,0,0.0399385560675883,0.0307219662058372,0,0.0706605222734255,0.00307219662058372,0.00307219662058372,0.0522273425499232,0.00921658986175115,0.0706605222734255,0.0184331797235023,0.159754224270353,0.00921658986175115,0.138248847926267,0.0952380952380952,0.155145929339478,0,0.00307219662058372,0.00614439324116743,0,0,0,0.0337941628264209,0,0,0,0,0.0276497695852535,0,0.00614439324116743,0,0,0.00307219662058372,0,0,0,0,0.00307219662058372,0,0,0,0,0,0,0,0,0,0,0.00307219662058372,0,0,0.00614439324116743,0,0,0,0,0,0.00307219662058372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307219662058372,0,0,0,0,0,0.00307219662058372,0,0.00307219662058372,0,0,0,0,0,0.00921658986175115,0,0,0,0,0,0,0,0.00614439324116743,0,0.00307219662058372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307219662058372,0,0,0,0,0,0,0,0,0.00307219662058372,0.00614439324116743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",27465,0.00305343511450382,0,0.00305343511450382,0,0.0610687022900763,0.00916030534351145,0,0.0198473282442748,0,0.00305343511450382,0.0641221374045802,0.00610687022900763,0.0763358778625954,0.0396946564885496,0.222900763358779,0,0.131297709923664,0.106870229007634,0.170992366412214,0,0,0.00305343511450382,0,0,0,0.0183206106870229,0,0,0,0,0.0152671755725191,0.00305343511450382,0,0,0,0,0,0,0,0,0.00305343511450382,0,0,0,0.00916030534351145,0.00305343511450382,0,0,0,0,0,0.00610687022900763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305343511450382,0.00305343511450382,0,0,0,0,0,0,0,0,0,0,0.00610687022900763,0.00305343511450382,0,0,0,0,0,0,0.00610687022900763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",27669,0.00237247924080664,0,0,0,0.0830367734282325,0.0189798339264531,0,0.0320284697508897,0,0.00237247924080664,0.111506524317912,0.00711743772241993,0.00711743772241993,0.0355871886120996,0.287069988137604,0,0.163701067615658,0.0854092526690391,0.0830367734282325,0,0.00237247924080664,0.00474495848161329,0.00237247924080664,0,0,0.0142348754448399,0,0,0,0,0.00474495848161329,0.00237247924080664,0,0,0,0.00474495848161329,0,0,0,0,0.00237247924080664,0,0,0,0.00237247924080664,0,0,0,0,0,0,0.00474495848161329,0,0,0,0,0,0,0.00474495848161329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237247924080664,0,0,0,0,0,0,0,0,0,0.00237247924080664,0,0,0,0,0,0,0,0,0,0,0.00948991696322657,0,0,0,0,0,0,0,0.00237247924080664,0,0.00237247924080664,0.00237247924080664,0,0,0,0,0,0,0.00237247924080664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237247924080664,0.00237247924080664,0.00237247924080664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",28053,0,0,0,0,0.08,0.0175,0,0.05875,0,0,0.085,0.015,0.0325,0.0225,0.1925,0.0025,0.1575,0.1275,0.08375,0,0.005,0.005,0,0,0,0.03,0,0.0025,0,0,0.0175,0,0.0025,0,0.0025,0.0075,0,0,0,0,0.0025,0,0,0,0,0,0,0.005,0,0,0,0.0025,0,0,0,0,0,0,0,0.0025,0.0025,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0.005,0,0,0,0,0,0,0.0025,0,0.0025,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0025,0,0,0,0,0,0,0,0,0,0,0,0
"125",28343,0.00638977635782748,0,0,0,0.0575079872204473,0.00958466453674121,0,0.0351437699680511,0,0,0.0798722044728434,0.00319488817891374,0,0.0351437699680511,0.194888178913738,0.00319488817891374,0.185303514376997,0.169329073482428,0.0766773162939297,0,0.00958466453674121,0,0.00319488817891374,0.00638977635782748,0,0.0159744408945687,0.00638977635782748,0,0,0,0.0351437699680511,0.00319488817891374,0,0.00319488817891374,0,0.00319488817891374,0,0,0,0,0.00319488817891374,0,0,0,0.00319488817891374,0,0,0,0,0,0,0.00638977635782748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287539936102236,0,0,0,0,0,0,0,0.00319488817891374,0,0.00319488817891374,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0,0,0,0,0,0
"126",28607.5,0,0,0,0,0.0964630225080386,0.0192926045016077,0,0.0128617363344051,0,0,0.0546623794212219,0.0128617363344051,0.0128617363344051,0.0289389067524116,0.234726688102894,0,0.173633440514469,0.118971061093248,0.144694533762058,0,0.00321543408360129,0.00643086816720257,0,0,0,0.022508038585209,0,0.00321543408360129,0,0,0.0160771704180064,0,0.00321543408360129,0,0,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0,0.00321543408360129,0,0,0,0,0,0,0,0.00321543408360129,0.00321543408360129,0,0,0,0,0.00321543408360129,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",28888,0,0,0.00245398773006135,0,0.049079754601227,0.0269938650306748,0,0.0196319018404908,0,0.0049079754601227,0.0539877300613497,0.0098159509202454,0.0245398773006135,0.0147239263803681,0.174233128834356,0.0294478527607362,0.128834355828221,0.114110429447853,0.277300613496933,0,0.0049079754601227,0.0049079754601227,0,0.00245398773006135,0,0.0098159509202454,0,0,0,0,0.0098159509202454,0,0.00245398773006135,0.0049079754601227,0,0.0098159509202454,0,0,0,0,0.00245398773006135,0,0,0,0.00245398773006135,0,0,0,0,0,0,0.00368098159509202,0,0,0,0,0,0,0,0,0,0,0,0,0.00245398773006135,0,0,0,0,0,0,0,0,0.00245398773006135,0,0,0,0,0,0,0,0.00245398773006135,0,0,0,0,0,0,0,0,0,0,0,0.00245398773006135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245398773006135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",29088,0,0,0,0,0.0606060606060606,0.025974025974026,0,0.0288600288600289,0,0.00288600288600289,0.0721500721500721,0.00865800865800866,0,0.0288600288600289,0.124098124098124,0.00288600288600289,0.161616161616162,0.115440115440115,0.303030303030303,0,0.0101010101010101,0.00288600288600289,0,0,0,0.0144300144300144,0,0.00577200577200577,0,0,0.00288600288600289,0,0,0,0,0,0,0,0,0,0.00288600288600289,0,0,0,0.00577200577200577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577200577200577,0,0,0,0,0,0,0.00288600288600289,0,0.00865800865800866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288600288600289,0,0,0,0,0,0,0,0,0,0
"129",29282,0,0,0.0101010101010101,0,0.0378787878787879,0.00757575757575758,0,0.00757575757575758,0,0.00505050505050505,0.0454545454545455,0.00505050505050505,0.0202020202020202,0.00757575757575758,0.123737373737374,0.0656565656565657,0.101010101010101,0.116161616161616,0.363636363636364,0,0.0101010101010101,0.00757575757575758,0.00252525252525253,0,0,0.0252525252525253,0,0.00252525252525253,0,0,0.00252525252525253,0,0,0,0,0.00252525252525253,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176767676767677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",29971,0,0,0.00650759219088937,0.00216919739696312,0.0260303687635575,0.00867678958785249,0,0.0281995661605206,0.00433839479392625,0.00650759219088937,0.0477223427331887,0.00867678958785249,0.00650759219088937,0.0281995661605206,0.0759219088937093,0.0607375271149675,0.06941431670282,0.123644251626898,0.449023861171367,0.00216919739696312,0.00433839479392625,0.00433839479392625,0,0.00216919739696312,0,0.0151843817787419,0,0,0,0,0.00650759219088937,0,0,0,0,0,0,0,0,0,0.00216919739696312,0,0,0,0,0,0,0,0,0,0,0.00650759219088937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433839479392625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",30282,0,0,0,0,0.0599250936329588,0.00749063670411985,0,0.0137328339575531,0,0,0.0624219725343321,0.0199750312109863,0.00499375780274657,0.0124843945068664,0.134831460674157,0.00499375780274657,0.107365792759051,0.0948813982521848,0.426966292134831,0,0.00499375780274657,0,0,0,0,0.00998751560549313,0,0,0,0,0.0149812734082397,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499375780274657,0,0,0,0,0,0,0,0,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499375780274657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",30627.5,0,0,0,0,0.0416068866571019,0.00573888091822095,0,0.0186513629842181,0,0,0.0516499282639885,0.00717360114777618,0.0143472022955524,0.0229555236728838,0.0573888091822095,0.0200860832137733,0.203730272596844,0.197991391678623,0.30416068866571,0,0.00573888091822095,0,0,0,0,0.0114777618364419,0,0.00286944045911047,0,0,0.00573888091822095,0,0,0,0,0.00286944045911047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286944045911047,0,0,0.00286944045911047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286944045911047,0,0.00573888091822095,0,0,0.00286944045911047,0,0,0,0,0.00286944045911047,0,0,0,0,0,0,0.00286944045911047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286944045911047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",31228,0,0,0.00423728813559322,0,0.0550847457627119,0.0105932203389831,0,0.0254237288135593,0.00423728813559322,0.00211864406779661,0.0444915254237288,0.0127118644067797,0.0148305084745763,0.0105932203389831,0.086864406779661,0.0360169491525424,0.0911016949152542,0.165254237288136,0.383474576271186,0,0,0.00211864406779661,0,0.00211864406779661,0,0.00423728813559322,0.00211864406779661,0,0,0,0.0148305084745763,0,0.00423728813559322,0,0,0.00211864406779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211864406779661,0,0,0.00423728813559322,0,0,0,0,0,0.00423728813559322,0.00635593220338983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423728813559322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",31546.5,0,0,0,0,0.0809917355371901,0.00330578512396694,0,0.0264462809917355,0,0,0.102479338842975,0,0,0.0264462809917355,0.170247933884298,0,0.0793388429752066,0.294214876033058,0.0942148760330579,0,0,0.00991735537190083,0,0.00330578512396694,0,0.0132231404958678,0,0,0,0,0.0528925619834711,0,0.00330578512396694,0,0,0.00330578512396694,0,0,0,0,0.00330578512396694,0,0,0,0.00661157024793388,0.00330578512396694,0,0.00330578512396694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661157024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330578512396694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330578512396694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330578512396694,0,0.00330578512396694,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",31893.5,0,0,0,0,0.0131578947368421,0.0087719298245614,0,0.0087719298245614,0.0043859649122807,0,0.0197368421052632,0,0.0043859649122807,0.0043859649122807,0.0679824561403509,0.0263157894736842,0.0921052631578947,0.179824561403509,0.524122807017544,0,0.00219298245614035,0.00219298245614035,0.00219298245614035,0.00219298245614035,0,0.00657894736842105,0.00219298245614035,0.00219298245614035,0,0,0.0087719298245614,0,0.00219298245614035,0,0,0.0043859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219298245614035,0,0,0,0,0,0.00219298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
